觀光旅館營運月報表單月-彙整表 (Monthly Report on Tourist Hotel Operations in Taiwan),,,,,,,,,,,,,,,,,,
苗栗兆品酒店,191,3118,0.5266,2154,6716441,2023662,9051411,33,39,26,0,98,,,,,,
Miaoli Maison De Chine,,,,,,,,,,,,,,,,,,
總計,3695,68656,0.5994,2810,192893802,162004566,390586889,855,1368,389,275,2887,,,,,,
Total,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
觀光旅館營運月報表單月-彙整表 (Monthly Report on Tourist Hotel Operations in Taiwan),,,,,,,,,,,,,,,,,,
列印日期：,43423,其他地區 Other,,資料期間：,,2018年7月至2018年7月(Data for 2018/7～2018/7),,,,,,,,,,,,
,住用及營收概況,,,,,各部門職工概況(No. of Employees),,,,,,,,,,,,
旅館名稱,客房數,客房住用數,住用率,平均房價,房租收入,餐飲收入,總營業收入,客房部,餐飲部,管理部,其他部門,員工合計,,,,,,
Hotel Name,No. of Rooms,No. of Rooms Occupied,Occupancy Rate,Average Room Rate,Room Revenue,F & B Revenue,Total Revenue,Room Dep.,F&B Dep.,Adm. Dep.,Other Dep.,Total,,,,,,
福容大飯店 淡水漁人碼頭,198,2816,0.4588,4762,13411028,14325513,29666931,44,92,34,16,186,,,,,,
Fullon Hotel Tamsui Fishermen’s Wharf,,,,,,,,,,,,,,,,,,
大板根渡假酒店,95,2433,0.8261,4525,11009785,12416199,35632140,19,58,5,124,206,,,,,,
The Great Roots Resort Hotel,,,,,,,,,,,,,,,,,,
板橋凱撒大飯店,400,5048,0.4071,3822,19292366,26787473,48174637,84,178,40,33,335,,,,,,
Caesar Park Hotel Banqiao,,,,,,,,,,,,,,,,,,
台南大飯店,152,1907,0.4047,2134,4068683,7970792,13170917,41,82,48,0,171,,,,,,
Hotel Tainan,,,,,,,,,,,,,,,,,,
大億麗緻酒店,315,6465,0.6621,3053,19738374,21416229,45916954,91,172,67,0,330,,,,,,
Tayih Landis Tainan,,,,,,,,,,,,,,,,,,
台糖長榮酒店(台南),197,4498,0.7365,2901,13046472,18403567,32754078,62,82,22,13,179,,,,,,
Evergreen Plaza Hotel(Tainan),,,,,,,,,,,,,,,,,,
香格里拉台南遠東國際大飯店,333,7364,0.7134,3513,25869356,23861948,56185220,112,146,77,22,357,,,,,,
"Shangri-La’s Far Eastern Plaza Hotel,Tainan",,,,,,,,,,,,,,,,,,
台南大員皇冠假日酒店,231,2181,0.3046,3319,7237826,11131424,19989444,51,127,72,10,260,,,,,,
CROWNE PLAZA TAINAN,,,,,,,,,,,,,,,,,,
義大皇家酒店,656,10819,0.532,3359,36341021,20141380,61291207,92,190,105,82,469,,,,,,
E-DA Royal Hotel,,,,,,,,,,,,,,,,,,
蘭城晶英酒店,193,5403,0.9031,9547,51580613,32124143,93594377,59,199,35,45,338,,,,,,
